Id,pred_revenue
203,4207706.685685706
204,4881146.138842131
205,4763820.304192126
206,4354418.189652356
207,4290645.27584573
208,4464805.862107739
209,4047357.214846249
210,4074014.196946458
211,5023443.848550406
212,2940914.4332493823
213,2845939.6286991932
214,4738519.608923179
215,2157143.6978070927
216,4732398.67402253
217,4646336.494666188
218,4636366.635198855
219,2757250.4401186933
220,6162745.847983802
221,4761748.903738629
222,4776854.496252604
223,4563220.777307337
224,4893000.89193801
225,3565714.759446742
226,3145455.7095165956
227,5413730.136955371
228,3172844.153291829
229,3916136.419289931
230,4882141.389346195
231,4508371.799236086
232,4151625.798513371
233,4576739.081195972
234,3124905.540667559
235,5173684.822295034
236,3742560.8947993787
237,4085035.6679956745
238,3316429.1459772517
239,3904303.9871522808
240,4154996.4674430923
241,4158831.1997334473
242,2886009.47087336
243,4435646.258111296
244,4177558.171653865
245,4867826.343872886
246,4719264.405455545
247,4671361.207153076
248,4268016.029862412
249,4603028.164773597
250,2798328.0594756575
251,4831408.503558215
252,4377957.720045895
253,4390735.902126579
254,4083573.34959868
255,3573584.6585712563
256,4296498.012961784
257,4721768.263251492
258,3657079.217431158
259,3819388.537129945
260,4562063.142677045
261,3263307.473608736
262,4790310.06588157
263,4411710.442843096
264,2303616.682293093
265,5114094.300100481
266,3912288.428624666
267,5192347.501522984
268,4756926.805281953
269,4416965.004175192
270,3777752.2760115988
271,2163198.649744616
272,5193899.14091021
273,4510044.688442773
274,4192829.17244428
275,4735718.753329407
276,5319753.580108823
277,5084641.2234173985
278,4560515.810184521
279,4047199.0406488613
280,5185073.8256703345
281,2873469.814140048
282,2887871.288577043
283,3791092.2177189463
284,5002976.826299554
285,2535917.4078668673
286,4402628.254582311
287,4121632.444933805
288,4413813.8625118965
289,2987737.727611555
290,4494200.810251625
291,4258728.979413555
292,3029632.397335128
293,4667847.138579424
294,3577636.9634813247
295,5240847.11618214
296,4484243.214807298
297,5280095.098692645
298,3806595.141163443
299,4827698.007487539
300,4489672.521767726
301,5234118.277308191
302,4209724.700506507
303,4968290.50875515
304,4264087.39698144
305,3937403.4565604865
306,4858305.136120157
307,4535949.615558724
308,2305465.9947626735
309,4507516.746460399
310,4607351.3067621235
311,4123756.3263877
312,2702358.2785450947
313,4184125.9309699247
314,3014844.118660986
315,3331820.3804941038
316,2573727.966509941
317,4565067.959859671
318,5076736.503477071
319,3197250.3832469517
320,3164345.422434612
321,3082857.0704535455
322,4022095.7540153456
323,4339227.664607579
324,3977703.6936338767
325,3098966.152570998
326,4290140.929104964
327,4281155.919508426
328,4258208.064892245
329,4677988.391568482
330,2497513.3259097706
331,3953263.12739434
332,4644841.495579458
333,4784364.099158543
334,4975625.636047204
335,4907826.156321147
336,3329004.910918868
337,4463503.852288403
338,3120878.724706115
339,3221941.388653862
340,3861559.6678016544
341,4607856.988787641
342,4642844.316352136
343,4361064.340580076
344,4393673.082545568
345,3956074.819119057
346,3061860.56284791
347,5898424.406134342
348,2277740.86616355
349,4751233.571086845
350,4919785.791189042
351,4392066.570244268
352,4650219.117025004
353,3184954.1868908326
354,3892082.5355780697
355,3648416.4188672206
356,4486685.554295398
357,5020276.148871172
358,4902541.326386132
359,5295153.0222418755
360,4213383.308848929
361,4087575.97760448
362,4594851.993845324
363,4247136.745293143
364,4942537.18754724
365,3192702.2335005505
366,2105029.4594355817
367,3751085.2485916694
368,4017125.0874398
369,5139375.241783203
370,4414762.28182288
371,4081601.6618102146
372,4596514.208805602
373,4743423.050386009
374,3152722.188952326
375,4544707.385358906
376,3800865.9533503465
377,2942362.152570973
378,4413061.728775425
379,4386064.668088296
380,4438758.958710077
381,3986941.0960152755
382,2970307.0044359537
383,4943296.627121291
384,3281576.9904569313
385,4993551.863285808
386,3375351.106612046
387,4931746.789125472
388,4750998.564325422
389,3787190.8361900477
390,5485652.631233514
391,3248700.1046980456
392,3408534.828153933
393,4339678.030043651
394,5037888.8173276475
395,3148507.018372589
396,4949536.958173684
397,5230366.733544723
398,4761444.797077421
399,5408780.796705605
400,3315986.0693244967
401,3517063.4723958643
402,3207136.7515722704
403,3907211.2357829334
404,3989522.2257605856
405,4259421.403598273
406,4555411.822945867
407,4425929.872476451
408,2326660.88025296
409,3531678.3472955567
410,2922259.6690129912
411,3418368.5321955653
412,4368219.779214399
413,4046653.989491059
414,4441182.498467026
415,3264220.593009697
416,4864144.81992357
417,2585427.755309346
418,4657318.505813326
419,3178110.2844788763
420,4163974.900454318
421,4397594.598164563
422,4156734.001945115
423,4475224.748327745
424,4756580.498382565
425,4603793.906966733
426,4454264.397854313
427,2843217.926873651
428,4419337.604094467
429,2941763.9407183253
430,3684881.97221483
431,4421913.020956442
432,2805773.9944758043
433,3150133.600507551
434,3048923.2490738574
435,4701857.026398723
436,3138378.2130281087
437,3434744.8383598253
438,2228367.532146461
439,4174764.0488412715
440,5666692.571951795
441,4922145.616723264
442,4022653.3004987705
443,4276194.390354627
444,4207682.978916115
445,4177487.9907248304
446,5318353.7062447425
447,4551237.315661192
448,4617014.484847234
449,5134085.641042092
450,4293188.188733361
451,3324134.12871162
452,3033799.8758909544
453,4255805.444566099
454,4115045.239519989
455,3689800.2604219886
456,2487580.7183343023
457,4255626.780801364
458,4165181.736542355
459,3484403.7209252133
460,4805830.124351307
461,4492987.977033718
462,5195570.1435341695
463,2780597.65693189
464,4775653.616395263
465,3457761.5116871474
466,4402850.940557627
467,3156800.799790363
468,4028871.431052844
469,4217823.551453983
470,4260765.639221705
471,4925206.346724913
472,3265837.876516503
473,4738203.025908886
474,4488566.524653686
475,4210021.909587653
476,3945170.557771656
477,4273882.975899703
478,4290627.096982801
479,4476656.017552434
480,2857992.812984454
481,4912026.111377784
482,3247115.1093278946
483,4351004.740626135
484,5580457.5912162205
485,3248323.4144641734
486,4501013.22709824
487,4144231.076331348
488,4437820.3390827
489,4109188.9658351373
490,4550844.066719
491,4057844.5047286013
492,4780599.054119872
493,4440858.191997523
494,4708450.275773014
495,4248005.909567044
496,5327118.548667031
497,3332809.832610042
498,4134225.2615195364
499,4738397.139643293
500,4642309.274011599
501,2801399.008266827
502,3767931.7784630368
503,4698464.233496638
504,2956521.6280443207
505,4456182.421719336
506,3365063.100915657
507,4759637.823210831
508,3050419.734103693
509,4519143.973513357
510,4591533.673952221
511,5407081.096527928
512,2246461.0395912216
513,4824684.127092349
514,4520831.581725607
515,2697781.451545581
516,3451189.8863473604
517,4535435.436901084
518,4702248.654986585
519,4541992.036278333
520,3163757.896742472
521,5084746.403354662
522,5143405.406430736
523,4934002.808061678
524,4141594.2031050804
525,5033754.904134379
526,2382866.753663525
527,4292561.095232788
528,5251192.805970601
529,4637535.606552984
530,4324948.572271658
531,3166809.769891422
532,4667648.598611804
533,4257033.703200835
534,4742795.112634783
535,4303243.600873097
536,4713350.072060779
537,3006468.7819056613
538,3724295.0473231147
539,4111486.9598218864
540,4306882.640971096
541,2982975.7825842784
542,3512089.5624673762
543,4817628.111564205
544,4450521.697781484
545,4424023.071767263
546,2927150.870742999
547,3314663.2930579106
548,3011963.086705412
549,4002186.114602881
550,4278500.723926067
551,4359034.145610364
552,3826390.840584492
553,4121945.823855295
554,4598261.868256415
555,4180330.9446933167
556,3383598.6932985303
557,4715536.925839201
558,3859159.122988409
559,4313223.949666127
560,4748768.277798469
561,5327629.963964988
562,2760448.697847466
563,4927077.659482178
564,2972787.483315983
565,4730865.298984889
566,3717976.2532848376
567,4809923.628895189
568,4342971.622076654
569,3099851.3504527123
570,4441219.102393952
571,4279119.072044065
572,4800764.130122279
573,4589308.411571455
574,4083668.506120332
575,3649788.783326631
576,4871063.643214414
577,3560327.7321290737
578,3988086.087952309
579,4101222.091515912
580,2987505.4899840173
581,4078953.9558116216
582,4856907.10232058
583,3124178.424641665
584,4190480.3944034353
585,4261559.325981479
586,4330851.74794127
587,4441374.555661462
588,4940979.163225701
589,3737213.811147077
590,3142210.3682594234
591,4817161.113304899
592,4191826.7910927217
593,3043639.311161679
594,4131444.9967627367
595,3940643.591561462
596,3206756.459422465
597,3176557.35189927
598,4007346.7046752456
599,5264109.478799238
600,4239744.506047281
601,5207958.082536442
602,4310199.536847047
603,2743741.9230057686
604,2689284.392097648
605,2944588.234258175
606,2689067.9119842844
607,4133109.2124998798
608,2534365.9398157545
609,4981127.7862666575
610,4911725.18278437
611,2728664.966897189
612,4575273.624637734
613,4962267.489672466
614,4878695.929492653
615,2436336.7626800137
616,4962397.677100024
617,4766744.212897544
618,6026218.517911445
619,3788238.1229186887
620,5000189.38112753
621,5654911.452672814
622,4247092.177412711
623,4539709.456045779
624,2734911.94598426
625,4506310.597380406
626,4481028.61555889
627,4414234.2934704
628,4397460.41858599
629,2965786.1397485635
630,4694457.880571668
631,4629571.433636685
632,4753335.165571322
633,5108393.771861439
634,2264665.0832064957
635,3002330.8150353744
636,4254557.046558621
637,4314316.006301261
638,3446797.409623021
639,3466601.8884377326
640,4780104.879681601
641,4920736.394764881
642,2939964.785032711
643,4260457.050062543
644,4171700.058246801
645,3690473.7155564674
646,4387923.856582581
647,4439328.123942781
648,2687365.6900249035
649,3351245.3096910557
650,4572788.068583171
651,4102783.717841884
652,4225433.526283289
653,4722121.597950608
654,3180071.670566026
655,5265804.937769913
656,4198990.400027446
657,5419662.047341927
658,5263974.412611623
659,4432478.783073326
660,4471689.902297493
661,5176954.596206152
662,3917767.9048267407
663,3946099.486629246
664,4329800.432226932
665,3267784.6548529356
666,5172238.502622264
667,3894581.7067565843
668,3626096.0104929386
669,4072457.417081391
670,4732204.682441292
671,4641737.571074672
672,3424793.720973171
673,4311924.560556553
674,5270243.367290629
675,3063896.1395346173
676,3436777.2651887015
677,2966113.2828413663
678,4186233.643944157
679,4761106.194411692
680,3664017.7302538683
681,4595172.889143715
682,3017868.834947105
683,4028595.61047059
684,4842972.7925187005
685,4052961.411259855
686,3286768.6721254284
687,2829091.279132381
688,4219296.68594857
689,3256948.1589793507
690,3722923.320896178
691,2980781.3212968847
692,3010622.8581733746
693,3351645.9623381584
694,2723146.317020285
695,2762101.8608550658
696,4613549.988073871
697,4833008.7232279815
698,3885326.2986486247
699,2994733.382886509
700,4943846.616157747
701,4179037.538149082
702,3974770.3690805696
703,3659347.554639329
704,4673801.223227029
705,4785077.5403187545
706,5122515.7026641155
707,4031250.4344214457
708,4521084.71243016
709,4264944.293405724
710,4210771.326354335
711,4573144.979036198
712,3786164.9935049564
713,4065932.818655739
714,4265791.305804514
715,4257135.19631878
716,4593902.839748206
717,4671095.241691789
718,4486760.201477727
719,4998193.226256232
720,4846757.735092187
721,4672737.069160785
722,4551924.719100626
723,2827777.424944396
724,5059604.106433847
725,4214398.865832429
726,3078001.3417894593
727,3188961.740285785
728,3793280.8902593567
729,3241991.1738223103
730,4168233.262749315
731,3698771.3153032796
732,3039050.551108984
733,5348513.7817736305
734,3035032.707537258
735,4183943.4614486042
736,3041013.556674301
737,4409194.069917911
738,2879482.468060501
739,4245335.373573761
740,4493091.246544941
741,4296250.773697277
742,3497297.2538934606
743,4847517.6590297185
744,4178380.991139335
745,4644129.788851097
746,2754384.066453874
747,5534564.626282956
748,4196597.397809579
749,4242878.417264186
750,5341295.483510889
751,4497081.341038076
752,3224307.786469424
753,2238203.6360054105
754,4397702.430371904
755,3024977.9795724284
756,4628581.445393482
757,4379868.429611744
758,2822970.245806252
759,5750775.68371684
760,3200412.7527591563
761,3677635.4243687233
762,2904556.9890441657
763,3763708.9684199058
764,4864763.696308663
765,5144158.480839169
766,5270569.949557079
767,3649766.9065017737
768,4236088.670841658
769,4248605.297860158
770,4682375.724699683
771,4365302.793659632
772,4762411.698590672
773,4752199.379951122
774,4710234.817223733
775,4700458.028877413
776,3510360.198815183
777,4541901.373322145
778,4905303.550763843
779,3695112.6679668296
780,2768788.677244359
781,4389775.3633407755
782,5183437.822773139
783,3163908.992628916
784,4000597.141660074
785,3252397.7564063724
786,4977582.999980648
787,5040779.0399394585
788,4628145.809661538
789,4293175.463335046
790,3412748.834783263
791,4481028.61555889
792,3526954.2733827317
793,2441116.2026637993
794,4552877.176452149
795,4507465.869392736
796,2734822.7655937173
797,4036292.9201363414
798,4420351.6761276405
799,4200832.098182653
800,4608571.35188168
801,4799355.474922806
802,4174215.556931869
803,4341420.809306981
804,3759997.7259087055
805,3818986.624554749
806,3861223.456033936
807,5309707.334964112
808,4197873.048958752
809,2637501.939296295
810,4618738.619119785
811,4184088.7851186492
812,5227980.056497616
813,4664401.371841873
814,2643485.941359922
815,4914242.184704637
816,3681428.6825249135
817,3158623.337174207
818,4486011.134145207
819,3330683.8009255696
820,4776321.740173146
821,4792519.228169571
822,5010370.812471468
823,4643170.598090931
824,4234884.978317803
825,4689591.417123744
826,4286443.593523671
827,2719165.417357355
828,5197649.65009967
829,4536465.113360694
830,5181841.009497185
831,4312081.77147595
832,4277084.103054866
833,4516742.69518728
834,5190216.006188846
835,4258772.017085649
836,2297811.5694652325
837,4083283.85331562
838,4028412.2534906785
839,2212310.2203076407
840,3924286.6904242365
841,3716580.7878298173
842,5590207.572233116
843,3588131.2363983286
844,4565458.981561647
845,3957024.06389768
846,4461428.237853159
847,4458288.147273153
848,4061282.505979335
849,3304374.37675746
850,2895632.746097908
851,4173093.051205228
852,5426291.040281847
853,3139875.258833289
854,2810464.3266509236
855,3216184.7890082775
856,4335767.008945643
857,3918726.9620798947
858,2991613.9158572247
859,4871051.168939595
860,5022489.7600552635
861,4875862.148356333
862,2817732.0087882457
863,4714074.834295706
864,5119872.337958562
865,5048011.72688607
866,4470923.6784156095
867,2849554.1858660327
868,4882865.906073537
869,4083499.4097173773
870,2286383.4252194627
871,4172241.416815107
872,4374158.901763065
873,4507244.523243677
874,4699027.051818457
875,3143724.327109078
876,3189565.215998024
877,5314817.987199261
878,3600869.8644937035
879,4976979.056957762
880,3685828.2245299253
881,4240828.243083789
882,4808282.3038248895
883,4204834.830573488
884,4773605.548138337
885,5249463.958026015
886,3729245.106442809
887,4757900.287649454
888,3565790.784650688
889,4228998.042997891
890,3407161.9562607836
891,4124809.8389284965
892,5152484.0894260155
893,3244111.9441673616
894,5205537.02672524
895,4215090.490630285
896,3954763.8126173993
897,4019704.721162326
898,4730690.841487714
899,5282660.491201236
900,3865398.913464796
901,5690934.7171289185
902,4092088.791032311
903,3660329.4045236763
904,2599759.393061613
905,4226145.04336725
906,5037770.486653938
907,4386098.429689307
908,4920733.213422952
909,3794095.9642947004
910,4865358.232042658
911,5247063.262446519
912,4462551.950372709
913,3565027.9332090844
914,3830835.9208849748
915,4284249.05172376
916,2160766.3052038373
917,5052870.01523253
918,3065041.7721535414
919,4928180.52165834
920,4529223.393242277
921,3067348.270675073
922,4212003.041177637
923,4659726.952822807
924,4157366.2635852103
925,5229796.738700952
926,4955126.939140754
927,3256100.023814211
928,4340930.406238039
929,3752634.034661733
930,5105860.450505639
931,2838083.637881877
932,4604890.225899657
933,5040468.401355739
934,4885508.451483267
935,3179564.37052483
936,3211105.3047797545
937,4619026.415001648
938,3389713.5896461015
939,5377098.0442023035
940,4597461.196306946
941,4367267.211769091
942,3609857.471278171
943,5039401.012676793
944,4649044.729097988
945,2176049.0397118754
946,4924965.286432728
947,4507889.04409991
948,4680136.741231068
949,4113755.449733038
950,3934138.0807282017
951,4101124.8400272797
952,2807809.4947937937
953,4765000.996117604
954,4859827.694494321
955,4258001.804194059
956,4692024.403791705
957,4402452.945484645
958,4208854.74871132
959,4781629.443211749
960,5225857.487218472
961,4589844.093982455
962,4612839.00070403
963,5361304.87691306
964,5969802.950141615
965,2583792.9625550965
966,4406996.094879735
967,4745498.031532076
968,4194101.958019732
969,2689654.8570115212
970,3370022.102025869
971,3777821.308481831
972,3013204.9903636444
973,2924785.792982876
974,3237030.521920932
975,2880589.8051421237
976,2926214.486928179
977,4543050.694173952
978,3287293.522568843
979,5066354.804966175
980,4513192.636961713
981,2357820.603817817
982,4455402.680851632
983,4617862.068857241
984,5144642.854517267
985,4603106.001098278
986,3504278.6761049945
987,3677496.0960903578
988,5362827.574938068
989,4567776.16787763
990,4389689.623846346
991,2217005.5699766204
992,4650586.7782382965
993,5349292.0953798685
994,4500848.5125255985
995,2936524.1772109256
996,3448243.7633652687
997,4394467.285006271
998,3422649.6128844344
999,4695941.789279239
1000,4003669.815625991
1001,4136045.0797065366
1002,4180164.156763136
1003,4423817.436536612
1004,5324763.959932445
1005,5148833.68633097
1006,5052655.96354925
1007,4438241.475882601
1008,2822560.690695787
1009,3073781.108314205
1010,4226830.339802285
1011,4042981.200679835
1012,4176344.1559512634
1013,4373883.483581802
1014,4056841.610706776
1015,5125357.040255794
1016,5285380.980646723
1017,3285371.0851343484
1018,4597424.397634023
1019,3083956.7836258174
1020,4069236.8955031373
1021,4508763.2513647955
1022,3299826.3598188995
1023,3249216.520974497
1024,4420760.042449465
1025,4847943.1561023295
1026,3933849.400064589
1027,4074789.3753143796
1028,5245280.361054234
1029,4007505.8219130198
1030,5440172.350563319
1031,4062008.9495855365
1032,3130637.911657582
1033,4575572.903377351
1034,4619794.5427163355
1035,4482871.939286231
1036,4470676.888548134
1037,4428047.239214296
1038,4194971.5459588505
1039,4790694.5477530435
1040,4773911.170651142
1041,3126017.6277379547
1042,2663314.3182861814
1043,4593446.14852087
1044,4882274.521175366
1045,5222748.02887031
1046,4422875.898257803
1047,5838487.800744014
1048,4315055.1165711945
1049,3909727.7491763914
1050,4247054.133749394
1051,3134263.1877231146
1052,4215271.610284876
1053,3483051.538943117
1054,5332189.056268957
1055,2271306.2373665613
1056,5078996.8315613605
1057,5300506.659891698
1058,2658342.904532537
1059,3688602.839260327
1060,4637215.771351994
1061,4589291.283804956
1062,4638150.355289941
1063,4119032.8850111933
1064,4617334.799102848
1065,3143730.164980245
1066,5311322.966159694
1067,3890966.1801182013
1068,4275446.7504744185
1069,4496080.174552168
1070,3869996.5739123165
1071,4611732.124890967
1072,3990496.233885897
1073,4747363.036748476
1074,4541530.040493799
1075,3049547.079852417
1076,4236739.867704393
1077,4547551.961034011
1078,3830082.572396734
1079,5298032.360057248
1080,3179164.502101813
1081,4023261.6612324715
1082,3831114.1924977624
1083,4804888.788477466
1084,3341058.5109965154
1085,2276326.78952236
1086,5328867.606902522
1087,4048933.680164866
1088,3857396.147617279
1089,3347852.577352204
1090,4932992.607736892
1091,3164648.83078304
1092,4971514.150343058
1093,4614199.48453702
1094,3644266.3916671253
1095,4220908.719242225
1096,2471678.743095371
1097,3915235.6912073167
1098,3346742.8335937583
1099,4946733.697594031
1100,2770613.3750239266
1101,4362408.555315621
1102,4337437.667077548
1103,4548050.590041075
1104,4709724.662883421
1105,4101240.9847771428
1106,3087045.334809592
1107,4771529.745955867
1108,4436445.430159808
1109,4494564.680206464
1110,4306535.402494317
1111,4890820.12787565
1112,4782643.779095322
1113,3171218.668779431
1114,4171936.7781037563
1115,2384976.43124825
1116,3001664.1061191093
1117,5045983.143647741
1118,4829013.457199004
1119,2802977.461721463
1120,3859973.0753302104
1121,2069818.8524702208
1122,4571655.30194556
1123,3047051.485015604
1124,2738878.198281411
1125,5195705.5804992
1126,4258980.731978891
1127,2800128.10497463
1128,3666562.73620133
1129,4141442.149480166
1130,4706309.871578661
1131,5488603.954023309
1132,4371843.495233862
1133,3173651.0771695157
1134,3605199.554990476
1135,3006369.678910023
1136,4071965.571727347
1137,3070804.2112239073
1138,4316254.559119662
1139,5399400.234315781
1140,4135249.821618793
1141,3649749.3728955803
1142,3957340.7343674107
1143,3753609.274172231
1144,2464195.0357026192
1145,4238787.482319466
1146,4147006.398436053
1147,4837322.642188319
1148,4245938.274555199
1149,4214667.863218427
1150,3864311.3812710387
1151,2305473.657963225
1152,2942675.263834561
1153,5465852.83475914
1154,3931615.845211689
1155,4132572.6060581617
1156,4097729.2363292836
1157,4307660.616500694
1158,5175965.296197943
1159,3650822.74908359
1160,4627059.072120159
1161,4328778.092250905
1162,4463644.322672483
1163,3968469.014885833
1164,4026631.8868054845
1165,4709366.548850478
1166,4923388.588484453
1167,4569177.012170633
1168,2541962.6735271513
1169,5161515.8386435425
1170,4542191.829261451
1171,2912890.157425847
1172,2124354.4328749212
1173,4948121.011054244
1174,4327813.353924936
1175,5073954.2531330185
1176,4694725.283362534
1177,5184300.766003477
1178,3838720.8235707046
1179,4849186.731471808
1180,3762706.451890484
1181,4568918.835857492
1182,5594510.470413134
1183,3291067.5274585853
1184,4183243.9353157724
1185,2852504.737551357
1186,4434035.680580397
1187,3890206.4817412924
1188,3903813.3667250546
1189,4527126.167955915
1190,4738701.928793093
1191,4038674.3656325596
1192,3391162.312490646
1193,3432120.740761801
1194,4062946.3443974317
1195,4375106.902579644
1196,4368366.995107964
1197,3118368.31772985
1198,3895696.3505300456
1199,4027148.268819323
1200,5080257.149058758
1201,3771115.028737503
1202,3113155.55377276
1203,3092227.5486947475
1204,3152071.720612949
1205,3045910.3435476604
1206,4304741.62845113
1207,4849473.261097754
1208,4337337.573832606
1209,4551445.15273991
1210,3305992.6148140384
1211,3194722.1758331116
1212,4777283.135727524
1213,4814629.3866297165
1214,4245961.840556291
1215,3292970.717062304
1216,3871619.0995170213
1217,2908741.1762563656
1218,3248364.683461201
1219,4282342.577151894
1220,3981214.475695596
1221,4466847.9751814855
1222,4224643.847041495
1223,4490430.727634983
1224,5245760.075525894
1225,5352574.552903515
1226,3055450.3641779334
1227,3815787.4599390537
1228,4417776.64925939
1229,4629831.689155096
1230,4781613.771335122
1231,4922585.8166511385
1232,2546727.3449142543
1233,4597620.603851608
1234,4181608.1823696345
1235,4119728.327388717
1236,3469749.864263611
1237,3818118.6176673276
1238,4068086.693105844
1239,4844879.690830221
1240,3825741.825417651
1241,3292452.0114134285
1242,4934137.116085583
1243,4581706.802018542
1244,4755240.466559427
1245,3111419.5462464932
1246,3849390.161996389
1247,4548130.129023361
1248,2527433.529810766
1249,4670194.042720351
1250,4523001.257535811
1251,4508798.280803555
1252,3418676.549316018
1253,4586493.724116195
1254,3943637.1385399564
1255,3506609.6922274963
1256,4214739.699551695
1257,3468102.9554722016
1258,5262511.351561866
1259,4543236.653135864
1260,4493698.078430674
1261,5129830.715539814
1262,4045542.0186054814
1263,2823582.932043259
1264,4924581.912831627
1265,3607330.6956046917
1266,4271001.340137983
1267,4695786.987076204
1268,3298321.9268894107
1269,3119620.1189699234
1270,3330999.6580982716
1271,4606214.566707607
1272,5061458.794815631
1273,3203036.7696500085
1274,3074575.4033786342
1275,5452167.707419658
1276,3064098.538662818
1277,2855104.61009123
1278,4731806.424008189
1279,4022402.7914702934
1280,3412258.125206518
1281,4410330.581327563
1282,4354611.683444002
1283,2464728.655028909
1284,5078529.8230662355
1285,4840580.796639009
1286,2598876.051081269
1287,4565407.719416172
1288,3390654.149781484
1289,2570133.3565798164
1290,3400507.755759745
1291,3833276.8082918064
1292,5700223.645781892
1293,4959462.704878092
1294,4643357.047640251
1295,5004806.909765031
1296,4383357.026939754
1297,5342393.047636424
1298,2703893.467352385
1299,4201751.8150055995
1300,5295491.079068897
1301,4122052.4178973455
1302,4934579.8673559725
1303,5019041.545432347
1304,3132412.138764716
1305,4630290.302056439
1306,4339008.1895447
1307,4701908.00949949
1308,4828153.927129043
1309,4049771.085207017
1310,4606135.93994273
1311,4708686.304584173
1312,3138890.377951871
1313,4916341.165467841
1314,3011119.590670225
1315,4662158.74764339
1316,4871791.899043134
1317,4650635.452613304
1318,4648576.799674522
1319,5389105.833462124
1320,5518398.828669433
1321,4403106.032258708
1322,4487324.312355914
1323,3902600.269483609
1324,4868468.62242225
1325,3074919.485231748
1326,3132719.7611479918
1327,4527055.436850516
