Id,pred_revenue
517,3697118.7239327277
518,4264239.018254866
519,3295124.727045605
520,3949952.237014993
521,4619317.379647465
522,4423859.05491484
523,4977260.751771771
524,5270853.4983327165
525,4809635.743666397
526,3765719.0382830934
527,4887292.639075455
528,4780881.724267551
529,3865213.2562498013
530,3830270.2287636264
531,4322915.136925578
532,3865622.0013974383
533,3949341.316851636
534,4184507.991928257
535,3941532.045483986
536,3320685.545948261
537,3710052.739751438
538,3691219.790346076
539,5129181.0044683
540,4195970.896033739
541,3650491.356614453
542,3431088.2403758965
543,3916915.5229032245
544,4289629.20319411
545,4153131.821150883
546,3532210.230224753
547,4011389.0420542695
548,3568231.216531899
549,4569853.944679113
550,3914942.303792045
551,3550669.752766332
552,4332155.418686515
553,3941144.6279295073
554,4134440.5386463916
555,4193098.0450189956
556,3744165.1128210137
557,4152752.646795115
558,4212470.569259498
559,4060959.6452936376
560,3918547.681925511
561,4283329.521462267
562,3311930.503614618
563,4062237.1796346554
564,4283190.49172558
565,4010598.4096835693
566,3974064.6430179696
567,4611611.423067207
568,3452953.2865773397
569,3809569.721101269
570,4277170.369103727
571,4143375.621358557
572,4367993.617908318
573,3561607.622650632
574,4252308.304788987
575,3762686.2899083104
576,4559280.663963729
577,3356596.2515601115
578,2825466.504699044
579,4557541.808053807
580,4049459.314649667
581,3694601.192347152
582,3720259.207651783
583,4363472.741766757
584,3246162.252002082
585,4195529.1457127035
586,3822225.1900254325
587,3663754.642403693
588,4735598.278959426
589,3685513.0957687697
590,4026995.339375982
591,3492450.1902848324
592,4060703.5221729795
593,3600893.8440992488
594,3957169.626049352
595,3982217.8221543506
596,4618056.401283014
597,4030130.772396126
598,3369125.710978894
599,3926722.741984463
600,4570777.271405909
601,3912132.2860746873
602,4885474.014097275
603,3513523.178874528
604,4086449.2690598164
605,3579904.5865975134
606,3401384.111084373
607,4028668.130553924
608,3903594.6516434974
609,4468131.162201876
610,4664807.068865903
611,3386913.1746092923
612,4822635.214925932
613,3964932.079838022
614,4449311.035298881
615,3655274.941731719
616,4342664.718863846
617,4207025.058484304
618,4995530.503761309
619,3712989.3670574995
620,3584985.7721711625
621,5166987.077176694
622,3502106.8210935523
623,4843352.585556666
624,3977097.0785406465
625,4332812.836185099
626,4784268.526471016
627,4190363.1637300937
628,3694889.925054485
629,4588496.553867435
630,5348697.078091301
631,4971984.450767532
632,4165238.5394082954
633,4498825.476532727
634,3927628.2639707895
635,3610238.5288290884
636,4262654.231445933
637,4070706.867242816
638,3992410.538065041
639,6103491.8143500555
640,3367856.137837085
641,3172014.2785313237
642,3445383.4285906064
643,4584967.2089426
644,4374638.667762408
645,3896974.4989822167
646,4085733.4781570425
647,3872156.992350089
648,3992421.1733342228
649,3695340.2819825895
650,3377745.520603454
651,3726922.2239896376
652,4693893.071567022
653,4966890.807765407
654,4149196.038557798
655,4313834.446032707
656,3782036.055979903
657,4528555.304056616
658,4015199.0978473583
659,3752377.1407496007
660,5114788.131164769
661,4815021.7032403145
662,5023424.042942317
663,4149897.2365101124
664,3919740.959143865
665,3340046.755307958
666,3986793.601473919
667,3329682.9047487895
668,3924650.700379063
669,3471110.540643029
670,4941169.08497187
671,4284883.318953542
672,3897272.0987476697
673,4692585.83256878
674,4757599.599817249
675,4245115.8248177925
676,4511190.061675816
677,3589218.752600424
678,4137227.7890237644
679,4118700.8925500386
680,3699939.9573737164
681,3878561.355273893
682,3711845.5718992534
683,4385138.7296156045
684,4441384.846458455
685,4280842.658780066
686,3405842.8471852927
687,3572742.5402208413
688,4451100.62838887
689,3720101.9097644854
690,3038934.5758052655
691,3742902.7359730387
692,3719212.7289382317
693,3693352.261740924
694,3887529.7640581615
695,3126766.518017736
696,3979721.994395198
697,3594918.633330007
698,4169488.953930862
699,3843407.0031587714
700,5026297.059172424
701,3685703.6698867236
702,4303518.120744199
703,4626456.046275743
704,4120870.5771872634
705,4406957.536685666
706,4258074.701338703
707,4196506.994237992
708,4182639.1402472802
709,4227875.245590277
710,4587359.141950093
711,5248423.891695047
712,3752619.5459147547
713,3903572.0852305503
714,4239866.961278765
715,3927654.5332277617
716,4006804.970688676
717,3949938.6549500227
718,3723195.9926324594
719,3908726.889223529
720,3909484.6704654177
721,5156580.328895668
722,3831380.9455428254
723,3857738.6335233473
724,4304206.9122637035
725,4081582.129816475
726,3669073.8567234366
727,4015249.034375153
728,3244556.0596308755
729,3772025.757238548
730,3314146.809363953
731,3248838.6133576026
732,4053590.179914722
733,4594599.232204791
734,4172149.7289807936
735,4091071.230281256
736,4098090.8506622612
737,4602847.549448542
738,4076051.0305431
739,3219810.6711738594
740,4091057.4779309807
741,4283875.497387442
742,3982378.6541176937
743,4257052.777724306
744,4598981.259978703
745,4747548.483258025
746,3854890.753486163
747,4504160.620120563
748,5044258.267916091
749,4160544.5986782643
750,4827988.890328888
751,4137002.3854659274
752,4153701.108807745
753,3800041.145603249
754,3808322.8280269243
755,3422258.681826
756,3728319.9742056634
757,4028599.7856743084
758,4096683.6256504394
759,4497183.835573812
760,4022561.7923708647
761,3347174.5028283405
762,4333673.759373679
763,3759927.217045531
764,4190785.7980363634
765,5115891.237513209
766,4166811.3886413504
767,3500627.7163876095
768,4868172.966718046
769,3956281.602699198
770,3798499.375108801
771,3465205.140084259
772,4282492.419380551
773,3568515.0314556365
774,4144174.2963972967
775,3714980.482382854
776,3260424.0887147146
777,4423487.38525285
778,3674800.0659813355
779,3566371.0283740493
780,4242120.125383362
781,4338585.143375297
782,4980829.2010973515
783,4336939.173784353
784,4504792.080944936
785,3263565.401302896
786,4530390.073796604
787,3684561.4895924455
788,4594119.8447478665
789,4453304.070428858
790,3607739.2828527316
791,4784268.526471016
792,3676964.6869494217
793,3325256.529513962
794,3127246.463396374
795,3947797.5014845543
796,3697417.9751869007
797,4626991.317722923
798,3955620.609675451
799,4399915.971744652
800,4572855.526286114
801,4374748.209636566
802,3970605.3937112046
803,4160792.559547095
804,4228216.805668009
805,3736541.313035061
806,4458784.945654286
807,4230958.510918787
808,4324415.437467796
809,3586864.689312866
810,4213863.212782861
811,4289064.8013680065
812,4388620.592002753
813,4915448.699377472
814,3998733.352933004
815,4168744.401945129
816,2863323.3866967945
817,3710728.824778421
818,4152035.912063012
819,3023595.0283262534
820,3829104.064918832
821,3840358.7295697
822,4402508.903836022
823,3681398.5031134863
824,3659034.81313434
825,4263999.488481927
826,4519498.791204428
827,3576742.9786617844
828,3955708.974841875
829,3865170.6483508484
830,3726429.3301239717
831,4020197.6596907214
832,4013129.432682182
833,4576463.046196826
834,4862330.723518184
835,3941606.214044785
836,3239016.339705442
837,5057327.961312488
838,4177524.3523614695
839,3514140.3252208605
840,3282375.458316872
841,3140909.8604862522
842,4601732.994818149
843,4272597.660419663
844,4059749.138957886
845,5183402.582503622
846,4544897.115885702
847,4078119.90634299
848,3715559.793521223
849,3764296.759866923
850,4609492.192004841
851,4096455.6968566445
852,4640628.39035086
853,3769318.1408021664
854,4383775.101632144
855,3311284.7317383406
856,4841747.704224456
857,3407601.6770209926
858,3098830.8033362795
859,3810255.9988036184
860,3989015.2085334985
861,4617145.4360957835
862,3686654.6208911794
863,5042034.269964833
864,3825656.769125906
865,3748409.6635822784
866,3711060.426701701
867,3623338.8902258174
868,3974844.2228391287
869,3582082.747334799
870,3589585.0338906846
871,4136654.5896968767
872,3390169.180673757
873,4039545.9725816096
874,4455124.499038384
875,3882814.7532656593
876,3606649.9795023124
877,4844795.288772611
878,3895038.3196633086
879,4436354.785202857
880,3837415.8817979884
881,3956722.47520672
882,4311098.203925985
883,4386269.358570529
884,4272394.688873107
885,4773712.608851467
886,3840729.9331311095
887,5003827.891479472
888,3946416.6812900514
889,3307797.40051019
890,3709234.0264204233
891,4323000.4212678075
892,4389549.65096263
893,3373048.7524280464
894,4300883.051694152
895,3978911.84180259
896,3951513.0989443827
897,4017777.2964321026
898,3636471.144505948
899,4589188.099338648
900,4378727.545689753
901,4199308.7649864005
902,4502088.97934595
903,3875296.6036020843
904,3889454.758488302
905,3358151.900170599
906,3992048.2363000717
907,4220971.897845607
908,4415997.449951714
909,4031775.9732807004
910,4027050.9525082763
911,4502184.347581647
912,3715163.9570830427
913,3439478.425329766
914,3961381.589185162
915,4620548.829863876
916,3690082.444677655
917,5177551.325482799
918,4101869.7703420087
919,4007241.5103745926
920,3935529.794739802
921,3512422.046666859
922,4180939.8557258276
923,2981175.1791667407
924,4030426.32178804
925,5708186.163474632
926,4832939.482759401
927,4172020.1335154613
928,4534146.542396601
929,4027171.0982434354
930,3980525.0956983636
931,3965841.4079440557
932,4154422.2075170726
933,4670243.876263156
934,3742551.2456041686
935,4480781.685378355
936,3265765.4417056246
937,4270569.256799317
938,3218999.883760354
939,4982721.99965247
940,4594696.418599073
941,4535821.273661304
942,3826738.777787402
943,4489400.620927598
944,3697402.597421824
945,4091223.5953880292
946,4267578.868280085
947,4113404.754876094
948,3658228.944330055
949,3960407.6916550943
950,6324913.406468565
951,3664652.960268293
952,3717839.00252275
953,3578720.8343596966
954,3990612.50886398
955,4845990.197463692
956,3792907.6454830496
957,3913545.0442055175
958,4444144.540420583
959,3412027.9684936055
960,3859741.101074903
961,3960010.84137417
962,4580753.995619133
963,5519309.49494493
964,5220089.403801892
965,4035411.4306941056
966,3995534.9758514473
967,3852797.826239531
968,4254569.9331331495
969,3966081.0501189455
970,3668531.1798979286
971,3925625.414746579
972,3420743.5537599367
973,3683643.3240145002
974,3580152.868586679
975,3687303.9644314526
976,3834648.7482297244
977,3530633.72901049
978,4116819.6365340715
979,6060158.373005478
980,4359133.184666504
981,3510475.376425749
982,3722061.7271376527
983,4593181.809687114
984,4626862.600549977
985,3746030.3938557543
986,3290298.868410047
987,4881769.4680584455
988,4706708.982728824
989,3770048.01875232
990,4664972.612330846
991,3653075.196967307
992,4339259.202027221
993,3814677.9172268044
994,5522263.75135603
995,3650951.0770332455
996,3693004.5538999178
997,4238495.231044477
998,4165390.5001823544
999,4481773.046626409
1000,3911052.710742749
1001,3230978.171869928
1002,3935288.1653667865
1003,4032623.2060998864
1004,3799526.4766669045
1005,4751507.0371224955
1006,5213131.06549589
1007,3459352.0291493246
1008,3349600.982663556
1009,3787236.8154313467
1010,3980202.066330724
1011,5029846.897648736
1012,3969575.941130554
1013,4259872.829322313
1014,3900417.4807652645
1015,4205201.113857233
1016,4079026.757636489
1017,4381700.433327086
1018,3871101.4295009887
1019,3796009.3635408995
1020,4059614.294578121
1021,4080420.686040789
1022,4710592.171456202
1023,4453566.045729492
1024,4227917.670164335
1025,4489059.759166411
1026,3592517.500877562
1027,3869787.5307558947
1028,4450674.684901649
1029,4275886.392623435
1030,4797929.105225458
1031,3765089.663584552
1032,3340721.4774974566
1033,4641017.872211005
1034,4344360.424727706
1035,4114399.0033564866
1036,3463678.127844591
1037,4041674.390684123
1038,3797363.59311706
1039,4464631.250923187
1040,4645746.590994606
1041,4342652.82495659
1042,3772292.1382080466
1043,3404100.13123207
1044,4501875.691583922
1045,3994610.8287489503
1046,4354557.181721979
1047,3822897.0869541657
1048,4147097.8562832777
1049,4045585.158318541
1050,4992120.497076448
1051,3919486.217049401
1052,3967147.0402120664
1053,3689200.790520813
1054,4379970.855035409
1055,3785893.894959694
1056,5744896.24903724
1057,4324114.054641827
1058,4116691.234333343
1059,4347798.244984484
1060,4064361.920740301
1061,3338379.7888818067
1062,4102391.6547625754
1063,3897102.4108588924
1064,4054262.0771292946
1065,3980911.1282303296
1066,4580617.054816899
1067,4257056.7424385175
1068,4687827.020616295
1069,2784178.8165610014
1070,3593300.2722882107
1071,3625098.924183899
1072,4680605.924334035
1073,3977579.323304225
1074,4122477.226940285
1075,4526385.261006522
1076,4324229.369207401
1077,4012107.334701674
1078,4164632.387777981
1079,4908372.230981916
1080,3558783.650271851
1081,4156089.8103843303
1082,3233825.8529336154
1083,3730876.4088155767
1084,4069409.7463148027
1085,3613416.286086576
1086,4247259.674563172
1087,4421349.2424392365
1088,4556213.648143635
1089,3781479.9994601486
1090,4110894.625161852
1091,3942527.9839805816
1092,3318470.3878742163
1093,4622159.339204357
1094,4059460.4831279498
1095,3978909.1679375367
1096,3294735.039559738
1097,3468247.5713743325
1098,4334491.7422546875
1099,2995830.9530423814
1100,5135303.6488031205
1101,5086566.163798754
1102,4002869.5742182974
1103,4014967.1880736346
1104,3836047.9280668064
1105,4193484.180113372
1106,3368617.2087203213
1107,4769063.061841426
1108,3763683.359932278
1109,3774999.3686543675
1110,4100885.828498687
1111,4308560.730191435
1112,3185547.8440329866
1113,3582774.841172041
1114,4298877.316176114
1115,3972612.3006333746
1116,3731019.8655988243
1117,4119431.4434406697
1118,3699411.2019127426
1119,3895660.0515909996
1120,4103676.987094703
1121,3921048.221344766
1122,4637209.129578174
1123,3614234.797615389
1124,4328861.768058871
1125,3821841.8000031044
1126,3775280.470988778
1127,4033914.578193665
1128,3607580.820588751
1129,3947591.3785200203
1130,3708543.805035747
1131,3768127.741202939
1132,3808212.1661285283
1133,3920285.2710777046
1134,5472456.751104695
1135,3919204.9344210015
1136,4579166.598942794
1137,3418817.517133078
1138,4301110.104652528
1139,4425765.589693932
1140,4393799.906190623
1141,5267465.22157295
1142,4701448.734295682
1143,4043892.9513385366
1144,4254990.932124059
1145,3535924.1038414263
1146,2728354.419554556
1147,4556146.311110271
1148,4415267.2865816895
1149,4105909.3774968265
1150,4155974.764831683
1151,3284124.513824874
1152,3491368.3304031277
1153,4495705.607414116
1154,4091271.8069438734
1155,3294217.2496024715
1156,4111558.9886794956
1157,4042100.9760668403
1158,4069562.478865018
1159,3967114.4347667014
1160,2965786.0795617565
1161,3645487.8726361897
1162,4013087.177054903
1163,3888806.1155344835
1164,3619785.13799803
1165,4374157.459786434
1166,3645534.272646773
1167,3988545.138936264
1168,4107783.4645176977
1169,4906098.217192224
1170,4250534.441877508
1171,3560286.7747843056
1172,3210898.106470821
1173,3896988.9841625146
1174,3679939.94830093
1175,3538891.777918718
1176,4287148.607358412
1177,4045368.815147869
1178,4738080.265032458
1179,3840942.686252204
1180,4541393.898146636
1181,3855841.157348374
1182,4127120.88274794
1183,3405050.722199426
1184,4038516.377036863
1185,3952670.1279004933
1186,3828488.8738589
1187,3859676.719681924
1188,4236227.838800707
1189,4094248.3612290164
1190,3903671.398022416
1191,3779622.598839761
1192,4528787.750774755
1193,3605401.3010142017
1194,4649558.043995593
1195,3848140.4108009497
1196,3761650.39028517
1197,4294116.075337451
1198,3470585.2247682125
1199,4197662.7502214955
1200,5222215.9169252375
1201,4048705.299638282
1202,2899629.726648954
1203,3562505.5802255403
1204,3650074.1406178446
1205,3690988.647940389
1206,3905199.1046529217
1207,4245245.703789349
1208,4388213.581973892
1209,4069524.8768295525
1210,3666735.8042193386
1211,4108276.2390729454
1212,4028434.0576092764
1213,3955513.4695517095
1214,3976034.8126606992
1215,3855108.247061328
1216,3415261.0755835646
1217,4271197.971961167
1218,4075660.0349222184
1219,4221689.137897785
1220,3913742.8359240573
1221,4013326.980119073
1222,4514025.349455042
1223,3831049.955008775
1224,5401783.69003732
1225,3901214.083014053
1226,3982624.702828296
1227,4325573.395192579
1228,3811914.5820250222
1229,4658721.767889771
1230,3906363.8255165042
1231,4134151.9983878164
1232,3060622.4346807185
1233,5231171.066596033
1234,4238495.380627525
1235,3690768.1743357554
1236,3497993.043286048
1237,3677428.628388302
1238,3206630.305252125
1239,4562040.519646353
1240,3565270.8756962013
1241,3352632.4277470596
1242,4695134.271940312
1243,4096139.6655996796
1244,3634109.2566154283
1245,4358086.895170473
1246,3766971.9389420026
1247,4193733.1021538805
1248,3733985.2117423797
1249,3966903.527363293
1250,3969460.842137846
1251,3481567.755037384
1252,3630170.494457439
1253,4260536.644855996
1254,3590236.7166361795
1255,4570765.523373858
1256,4065569.8914498556
1257,4015639.606430982
1258,4225438.891516053
1259,3649545.142859085
1260,4239952.270718011
1261,4153985.360326659
1262,5237876.187623129
1263,4150682.9219265883
1264,3424570.0030402523
1265,4264605.946929329
1266,4068551.580973753
1267,4658222.955576577
1268,4403384.61582339
1269,4006511.061268204
1270,3340520.234545293
1271,4682371.605546585
1272,4140075.511174732
1273,3498143.9377485923
1274,3743249.9461147445
1275,4918932.575662706
1276,3804598.747907524
1277,3991128.559204788
1278,4314136.350733197
1279,3717820.8933943785
1280,4496501.393955066
1281,3782076.7165973447
1282,3661788.0969642643
1283,3099690.00506274
1284,4149159.645821507
1285,3771475.3678424647
1286,3959452.5238025375
1287,3094783.018165998
1288,4027072.9026612667
1289,3640449.8279381744
1290,3861720.498981804
1291,3700224.2484754575
1292,5115585.061159923
1293,4112697.741339246
1294,4378324.014190376
1295,4470062.528747719
1296,4846329.631716512
1297,3972360.737199118
1298,4464841.719952496
1299,3817276.32990509
1300,3683146.9137667846
1301,4046247.8172890986
1302,4136163.2163009946
1303,4128664.9191195667
1304,3488187.912463946
1305,3593220.7682446847
1306,4130124.150245531
1307,3990644.184690907
1308,4639157.6981129935
1309,3750100.8840855784
1310,4125332.7165966188
1311,3711799.4288768684
1312,3431929.1313625243
1313,4113038.8384643653
1314,4314552.477746959
1315,4434296.283696039
